Date,GOOGL,SIE.DE,ROG.SW,ASML,TCS.NS,GRAB,CEG
2010-09-17,12.192891120910645,40.08293151855469,81.81620788574219,27.006250381469727,362.7773132324219,,
2010-09-20,12.643889427185059,40.9869384765625,82.29327392578125,27.527063369750977,362.1618957519531,,
2010-09-21,12.772745132446289,41.23632049560547,81.93547058105469,27.65963363647461,378.7168273925781,,
2010-09-22,12.835930824279785,40.08812713623047,81.27952575683594,27.233518600463867,371.2928161621094,,
2010-09-23,12.773244857788086,39.7192497253418,80.74281311035156,26.892621994018555,369.7445983886719,,
2010-09-24,13.116779327392578,41.189552307128906,79.78871154785156,27.849016189575195,369.98297119140625,,
2010-09-27,13.194393157958984,40.44140625,78.17860412597656,27.564939498901367,368.25592041015625,,
2010-09-28,13.11379337310791,40.3842658996582,77.64190673828125,28.39822769165039,365.0997009277344,,
2010-09-29,13.126728057861328,40.30633544921875,78.41715240478516,28.871692657470703,365.37750244140625,,
2010-09-30,13.079466819763184,40.2284049987793,80.02722930908203,28.15203285217285,367.9978332519531,,
2010-10-01,13.075237274169922,39.859519958496094,80.86209106445312,28.33194351196289,381.75384521484375,,
2010-10-04,12.993894577026367,39.25685119628906,80.385009765625,28.2277889251709,379.45123291015625,,
2010-10-05,13.388920783996582,39.55818176269531,81.9951171875,28.701244354248047,377.2479553222656,,
2010-10-06,13.292403221130371,40.36867904663086,82.53180694580078,28.085750579833984,380.97967529296875,,
2010-10-07,13.184442520141602,40.015380859375,82.94924926757812,27.915300369262695,376.6722717285156,,
2010-10-08,13.342153549194336,40.005001068115234,82.94924926757812,27.934240341186523,374.2108154296875,,
2010-10-11,13.404095649719238,40.15046691894531,82.88961029052734,28.294069290161133,373.53594970703125,,
2010-10-12,13.467527389526367,40.15046691894531,80.92171478271484,28.947444915771484,377.4264831542969,,
2010-10-13,13.51504135131836,41.45452880859375,82.94924926757812,30.443578720092773,394.1600036621094,,
2010-10-14,13.456085205078125,41.823402404785156,82.53180694580078,30.699249267578125,391.4604797363281,,
2010-10-15,14.961570739746094,42.114349365234375,84.61894989013672,31.06854820251465,377.2677307128906,,
2010-10-18,15.36605167388916,42.524776458740234,85.45381164550781,31.3242244720459,389.5547790527344,,
2010-10-19,15.120279312133789,42.363731384277344,85.69233703613281,30.348896026611328,384.1954345703125,,
2010-10-20,15.124011039733887,42.96120834350586,85.81159973144531,30.935985565185547,382.4089050292969,,
2010-10-21,15.223762512207031,43.537899017333984,85.39417266845703,30.235260009765625,391.52001953125,,
2010-10-22,15.23719596862793,43.371646881103516,85.1556625366211,30.64243507385254,412.9577941894531,,
2010-10-25,15.335953712463379,43.257347106933594,85.57307434082031,31.257936477661133,423.5775146484375,,
2010-10-26,15.388191223144531,42.78457260131836,85.09601593017578,31.078022003173828,421.85076904296875,,
2010-10-27,15.33520793914795,42.27021026611328,86.58682250976562,31.826091766357422,416.13385009765625,,
2010-10-28,15.3876953125,42.815738677978516,86.70610046386719,31.466259002685547,417.999755859375,,
2010-10-29,15.266301155090332,42.644290924072266,86.16940307617188,31.399978637695312,417.999755859375,,
2010-11-01,15.298640251159668,42.71182632446289,87.06389617919922,31.504146575927734,418.9941711425781,,
2010-11-02,15.313565254211426,42.971595764160156,87.66021728515625,32.081756591796875,417.4230041503906,,
2010-11-03,15.427495956420898,42.514404296875,86.52720642089844,32.16698455810547,418.755615234375,,
2010-11-04,15.5292387008667,43.345672607421875,86.6464614868164,32.9150505065918,425.2587890625,,
2010-11-05,15.54938793182373,43.58986282348633,85.5134506225586,32.384769439697266,,,
2010-11-08,15.591428756713867,44.21331787109375,85.27490234375,31.589372634887695,424.861083984375,,
2010-11-09,15.542919158935547,44.150962829589844,84.97675323486328,31.882904052734375,433.9895324707031,,
2010-11-10,15.494662284851074,43.20540237426758,85.09601593017578,31.3242244720459,434.4669189453125,,
2010-11-11,15.353117942810059,44.3380012512207,84.9171142578125,30.509862899780273,423.508544921875,,
2010-11-12,15.007343292236328,44.680904388427734,84.55931854248047,30.55721092224121,419.9885559082031,,
2010-11-15,14.812814712524414,44.37437438964844,85.57307434082031,30.443578720092773,424.00592041015625,,
2010-11-16,14.520523071289062,43.27812576293945,84.97675323486328,30.18791961669922,417.2043151855469,,
2010-11-17,14.5162935256958,43.65740203857422,86.10977172851562,30.159515380859375,,,
2010-11-18,14.83992862701416,44.561405181884766,87.36206817626953,31.144309997558594,414.77813720703125,,
2010-11-19,14.69739055633545,44.41593551635742,86.7657470703125,32.84878158569336,403.8795166015625,,
2010-11-22,14.70709228515625,44.384761810302734,85.5134506225586,32.98133850097656,413.3062438964844,,
2010-11-23,14.502861976623535,43.45996856689453,83.48593139648438,31.958663940429688,409.7066345214844,,
2010-11-24,14.800375938415527,44.32761764526367,83.5455551147461,32.46053695678711,399.6435546875,,
2010-11-25,,44.925079345703125,83.48593139648438,,406.4252014160156,,
2010-11-26,14.676742553710938,44.61335372924805,83.84373474121094,32.75407409667969,416.5479736328125,,
2010-11-29,14.480472564697266,43.91197204589844,82.65106964111328,31.43785285949707,426.1140441894531,,
2010-11-30,13.823751449584961,43.79248046875,82.17401123046875,30.898109436035156,427.98333740234375,,
2010-12-01,14.038678169250488,45.766754150390625,82.53180694580078,32.61204147338867,430.3302001953125,,
2010-12-02,14.22450065612793,46.91494369506836,83.0685043334961,33.0286865234375,435.8591003417969,,
2010-12-03,14.253852844238281,46.60322189331055,82.53180694580078,33.691524505615234,436.4754638671875,,
2010-12-06,14.387187957763672,46.79026412963867,81.87584686279297,33.31276321411133,438.20574951171875,,
2010-12-07,14.605598449707031,47.585166931152344,82.29327392578125,32.90557861328125,432.5575866699219,,
2010-12-08,14.690176010131836,47.273433685302734,84.0822525024414,33.30329132080078,429.2362976074219,,
2010-12-09,14.714056968688965,46.634403228759766,85.09601593017578,35.73688888549805,426.6309509277344,,
2010-12-10,14.731718063354492,46.982486724853516,84.49967193603516,35.41493225097656,427.5459289550781,,
2010-12-13,14.791668891906738,47.23706817626953,84.44007110595703,35.34864807128906,428.0231018066406,,
2010-12-14,14.798883438110352,47.346168518066406,84.7978515625,35.15925598144531,429.9523010253906,,
2010-12-15,14.684206008911133,48.416439056396484,84.20153045654297,34.75209045410156,438.9814453125,,
2010-12-16,14.719281196594238,48.43722152709961,83.48593139648438,35.18766403198242,453.7181091308594,,
2010-12-17,14.696643829345703,47.99559020996094,82.5914306640625,36.191410064697266,,,
2010-12-20,14.802614212036133,48.97234344482422,82.47216796875,35.85997009277344,464.0596923828125,,
2010-12-21,15.001870155334473,49.00871276855469,82.41253662109375,35.96414566040039,461.7130432128906,,
2010-12-22,15.0620698928833,48.84246063232422,81.9951171875,36.27662658691406,457.3176574707031,,
2010-12-23,15.03072738647461,49.24251174926758,82.88961029052734,35.85051345825195,453.439697265625,,
2010-12-24,,,,,453.8772888183594,,
2010-12-27,14.98470687866211,49.0243034362793,82.71070861816406,36.40920639038086,453.9171447753906,,
2010-12-28,14.898636817932129,49.0243034362793,82.94924926757812,36.26715850830078,455.9654846191406,,
2010-12-29,14.950377464294434,49.226924896240234,83.00886535644531,36.03043746948242,460.181640625,,
